item_id	i_category	r_complement	r_substitute
9491	26	[11005, 2037, 10794, 5515, 9035, 8632, 11020, 8545, 8633, 11421, 5352, 7215, 2653, 2039, 8906, 8969, 4071, 9044, 11016, 9617, 2657, 10931, 8907, 8621, 7942, 2038, 8903, 11574, 10453, 8150, 4174, 9909, 5098, 3958, 9490, 11294, 11023, 3315, 3956, 11910, 8507, 9756, 8228, 8296, 2658, 5363, 11249, 7777, 4070, 8904, 11522, 8905, 8615, 9712, 11411, 10111, 2654, 8124, 11017]	[11005, 9035, 11020, 11421, 11016, 9617, 8621, 8745, 10453, 2655, 11574, 11644, 5098, 9490, 11023, 3315, 11910, 11014, 9756, 8228, 8296, 10857, 11249, 9712, 11018, 11411, 11867]
9492	19	[11444, 10003, 6377, 11390, 1899, 8090, 6915, 9493, 9525, 9839, 6763, 6829, 10234, 6612, 8793, 4758, 3905, 11107, 8087, 9473, 9494]	[9112, 10229, 8090, 9077, 6915, 6829, 10234, 8793, 8087, 9494, 9493, 9525, 8990]
9494	19	[11444, 10003, 4815, 6377, 9492, 1899, 11722, 8090, 6915, 7591, 9493, 9525, 9403, 7789, 6829, 4717, 6670, 10234, 6612, 8793, 4758, 3905, 8087, 2018, 10996]	[9112, 1899, 6609, 8090, 6915, 6829, 10234, 8793, 8087, 9493, 9492, 9525, 8990, 3905]
9493	19	[11444, 10003, 4720, 10229, 4815, 6377, 9492, 1899, 8090, 6915, 9525, 9112, 10234, 8793, 4758, 8990, 3905, 11004, 4716, 9077, 8087, 9473, 9494, 6609]	[9112, 10229, 4716, 8090, 9077, 6915, 4717, 6829, 9473, 9494, 8793, 9492, 9525, 8990]
9497	10	[11604, 2801, 6311, 3847, 192, 11850, 9496, 9520, 7993, 4984, 11373, 11912, 9732, 3921, 1245, 11374, 4677, 57, 9495, 4046, 56, 10319, 6849, 2806, 2804, 10390, 3844, 10386, 1246, 10388, 5345, 11352, 2808]	[2801, 192, 3847, 11850, 9496, 7993, 11912, 9732, 10385, 3921, 1245, 7668, 57, 9495, 4046, 56, 2806, 5348, 2803, 2804, 10390, 3844, 10386, 1246, 10388, 1458, 5345]
9498	4	[11990, 5682, 9497, 11808, 7698, 192, 2805, 11850, 444, 4984, 11912, 9732, 10977, 10839, 3105, 1245, 7668, 7690, 4677, 9255, 57, 5867, 6868, 9495, 4046, 3922, 10386, 10442, 1246, 10388, 5345, 446, 9733, 11352, 2808]	[9497, 11912, 9732, 4046, 4678, 192, 3847, 10386, 1246, 4048, 3921, 5348, 1245, 3397, 5345, 9733, 7668, 4677]
9495	10	[10564, 5492, 9497, 11739, 6311, 3847, 192, 2805, 9496, 444, 7993, 5740, 4984, 11912, 9732, 10977, 1850, 3921, 1245, 7668, 3848, 10976, 57, 4046, 56, 2806, 5771, 2804, 9166, 10390, 3844, 9734, 10565, 10386, 1246, 5345, 9733, 5613, 2808]	[9497, 3847, 2805, 9496, 7993, 1156, 9732, 12058, 3921, 1245, 7668, 4046, 4678, 2806, 5348, 9166, 10390, 9734, 10386, 4048, 1246, 5345]
9496	9	[9497, 2801, 3847, 192, 11850, 3875, 5865, 7993, 4049, 11912, 9732, 10974, 3921, 1245, 4052, 7668, 3848, 4051, 4677, 57, 5867, 10734, 3932, 9495, 4046, 5655, 4678, 6849, 2806, 5348, 2803, 6310, 2804, 4543, 10390, 3844, 7065, 9734, 1787, 10386, 4048, 1246, 10388, 1458, 5345, 9950, 9733, 11352, 2808]	[9497, 2801, 192, 11850, 7993, 11912, 9732, 8032, 7668, 3880, 4051, 4989, 9495, 4046, 6849, 2806, 5348, 10390, 9734, 10386, 1246, 6871]
9499	35	[2350, 10856, 5300]	[5300]
9501	10	[3312, 11642, 6731, 3641, 2758, 10751, 3949, 2173, 9207, 11646, 4871, 11651, 2922, 3389, 1828, 9451, 11705, 9221]	[2076, 3844, 7700, 2173, 49, 11646, 8022, 6428, 7714, 3389, 1453, 6731]
9500	27	[2037, 7723, 8633, 10588, 8193, 9895, 2653, 10894, 8227, 8648, 8969, 5422, 9449, 516, 3403, 5254, 2987, 3232, 10737, 5571, 7726, 11644, 9909, 3186, 10261, 3423, 5098, 9043, 9740, 11147, 10111, 7889, 11294, 10587, 9910, 3943, 11507, 11910, 9756, 11969, 11249, 7777, 4248, 6032, 9712, 8102, 8191, 10953, 5255, 10794]	[7723, 8193, 5422, 9449, 5254, 3232, 10737, 8750, 9822, 10590, 11027, 10261, 3423, 7889, 10587, 9910, 6032, 3384, 8102, 8191, 10588]
9504	10	[10003, 8264, 5926, 11360, 5859, 11861, 4451, 7651, 9502, 4797, 8259, 8261, 9488, 7759, 5963, 7959, 10821, 8986, 4735, 9296, 5860, 11089, 7653, 8990, 9505, 10279, 9503, 10997, 5201, 10996]	[4451, 9505, 10279, 9502, 9503, 11360, 5860, 10942, 5859]
9502	10	[5289, 10003, 11360, 4815, 9365, 11394, 5859, 11319, 11861, 7651, 9504, 11914, 6402, 3994, 8259, 7591, 9488, 11138, 5963, 8517, 7959, 8478, 4735, 9296, 5860, 11089, 7653, 8260, 9505, 10279, 7652, 9503, 9077, 11862, 8087, 5201, 10459, 10996]	[9505, 7651, 9504, 10003, 10279, 9503, 5860, 11387, 6333]
9503	10	[10003, 8264, 11360, 4815, 11394, 5859, 11319, 11861, 7651, 9504, 9502, 11183, 6402, 8259, 7591, 9488, 7759, 11138, 4695, 5963, 7959, 8986, 4735, 11089, 5860, 8990, 9505, 7828, 10279, 11862, 9799, 8087, 10997, 11387, 7437, 10996]	[9505, 9504, 10279, 9502, 4740, 11360, 11523, 5860, 5859, 10996]
9505	9	[10003, 8264, 8484, 11360, 11523, 5859, 11861, 4451, 7651, 9504, 9502, 11183, 6402, 8259, 7591, 9488, 7759, 5963, 7959, 8986, 4735, 9296, 5860, 11089, 10942, 7653, 8990, 8482, 7828, 10279, 9503, 11862, 5201, 9765, 10996]	[7651, 9504, 10003, 10279, 9502, 4740, 9503, 11360, 5860, 10942, 5859]
9506	27	[7107, 10819, 10787, 10882, 6087, 8813, 7160, 7681, 11693, 11135, 8320, 8969, 11124, 10059, 5254, 9484, 6730, 3232, 6085, 10737, 7106, 6623, 10941, 11159, 6281, 8692, 11476, 9422, 6084, 7490, 11147, 8995, 6622, 7489, 6625, 7284, 9836, 6171, 10979, 9421, 11724, 10679, 11694, 8191, 10588, 8124]	[10819, 10787, 6087, 10882, 7160, 11693, 7681, 10059, 6019, 9484, 11361, 6085, 7106, 10804, 11027, 11159, 6281, 11476, 7490, 11147, 8535, 10587, 7489, 7284, 8996, 6171, 10714, 10979, 11724, 10679, 11694, 8995, 10953, 8133]
9507	19	[10003, 4720, 8157, 4719, 11299, 10934, 8090, 11140, 4377, 1304, 9403, 10314, 9385, 6829, 2338, 2339, 7020, 2147, 5354, 10997, 4375, 6262]	[2338, 4720, 5590, 7789, 11140, 9385, 1304, 4719, 6262, 7020]
9509	19	[11444, 10003, 3904, 10138, 4815, 11254, 6377, 9492, 1899, 7651, 6668, 3903, 8090, 7591, 9525, 6607, 8986, 6763, 6829, 6670, 6612, 4758, 8990, 3905, 10279, 11107, 9077, 8087, 9494, 7922, 6609]	[1899, 11444, 8990, 6609, 3904, 9525, 8090, 4815, 6763, 9077, 6670, 8087, 6377, 6612, 4758, 10631, 6607]
9508	10	[10842, 3260, 10011, 8332, 3344, 11204, 11307, 7763, 10126, 11385, 9200, 4453, 7451, 3435, 9403, 11256, 7419, 8030, 6065, 1795, 11556, 5610, 3246, 3298, 9197, 9322, 177, 11194, 11651, 7575, 9084, 8124, 7930]	[10842, 3435, 9197, 3436, 3324, 10011, 4730, 3344, 3151, 9200]
9510	19	[6311, 8225, 9201, 9947, 11204, 2360, 11307, 2922, 6872, 2972, 11385, 9200, 1792, 9403, 11256, 7419, 6065, 11462, 9322, 9197, 177, 11194, 8383, 11651, 3177]	[9322, 9197, 12064, 6065, 11462]
9511	7	[11612, 6599, 11579, 6678, 11611, 11799, 10862, 639, 7213, 8395, 11082, 11757, 8289, 9431, 11007]	[6667, 7213, 11082, 8289, 11612, 10965, 6503, 641, 5695, 9876, 6666, 11799, 11757, 11579, 11611, 10862, 639, 10110, 10847]
9512	35	[2074, 11424, 11104, 6685, 10841, 9766, 10483, 10892, 694]	[1740, 2074, 9766, 11424, 11737, 11734, 8189, 2691, 3288, 7301, 10892, 6550, 3165, 5726, 10483, 11104, 10841]
9513	36	[11604, 5135, 1558, 9631, 4803, 444, 1561, 9947, 1560, 7222, 410, 4260, 4046, 8466, 9218, 10943, 7722, 6310, 3584, 2134, 7596, 8341]	[5135, 4260, 2134, 1558, 9631, 8466, 4803, 7722, 1561, 3584, 8341]
9514	10	[9110, 9279, 5338, 4210, 9000, 8633, 8762, 5578, 11151, 9831, 2137, 9845, 8227, 9842, 8648, 8969, 7464, 10019, 11274, 7942, 3133, 8150, 9835, 9205, 8124, 9109, 10663, 9018, 10435, 8151, 9841, 5641, 2713, 9300, 9836, 10661, 9697, 9341, 8125, 8382, 10798, 9852, 8652, 9001, 10211, 9618, 2825]	[9110, 9841, 10435, 8151, 11274, 10798, 9852, 9836, 10661, 9835, 7781, 9842, 10662, 10663, 9618, 10445]
9515	26	[5338, 8419, 8456, 8969, 3256, 10223, 10186, 10019, 10096, 10134, 10941, 10188, 9205, 9109, 7089, 10178, 10948, 8418, 9175, 4637, 9341, 8454, 8984, 10526, 9828, 10090, 10211, 8124, 8594, 8417]	[9827, 8454, 8984, 8419, 8456, 8418, 11336, 4637, 10355, 9205, 9924, 10211, 8417]
9516	34	[11558, 10986, 11495, 6789, 10743, 5563, 8128, 8248]	[11558, 10095, 10326, 5563, 11266, 8128, 8248]
9517	28	[7297, 6789, 2388, 9443, 7553, 2385, 7497, 8946, 6787, 7300, 7298, 11266, 9146, 3892, 6788, 7299, 10496, 9546]	[6789, 2388, 2385, 6787, 11266, 7298, 6788, 3892, 10496, 9546]
9518	34	[11007, 5689, 233, 6073, 2227, 5926, 6576, 2230, 8144, 4299, 10723, 6110, 2775, 9118, 5822, 4973, 4695]	[5793, 10069, 5073, 8625, 9445, 7768, 5788, 3900, 3902, 9568, 9446, 9567, 2775, 10733]
9519	6	[6613, 1356, 1444, 4713, 4878, 1376, 8957, 2471, 188, 9474, 10645, 9520, 9306]	[7921, 8301, 1444, 4177, 1442, 7563, 9520, 9306]
9520	6	[8301, 4475, 10703, 7563, 11765, 7416, 9306, 10708, 10670, 10976]	[8301, 7563, 10889, 9519, 9306, 1733]
9521	34	[6445, 4311, 3823, 6775, 8956, 637, 4550, 8955, 8548, 5953, 10325, 3033, 5279, 8031, 3824, 654, 3066, 2092, 3825, 1772, 6499, 5955]	[8031, 6445, 4311, 3824, 11039, 6775, 1772, 3066, 8956, 4550, 8955, 5279, 2092, 6499, 8548, 5953, 10325, 5955]
9522	10	[6061, 6060, 11360, 5182, 11523, 9122, 11639, 11319, 7651, 9504, 11183, 6402, 4797, 10788, 9523, 11547, 9053, 9488, 10510, 7721, 5963, 11632, 6937, 9246, 10396, 9247, 10279, 8569, 8476, 5564, 11862, 10997, 10092, 11749, 10151, 9808, 10996]	[1264, 9246, 2355, 11523, 9078, 4454, 9805, 7286, 4740, 10996]
9523	28	[11108, 10822, 6061, 10003, 8436, 6060, 11523, 9049, 8037, 7286, 10338, 11861, 7651, 7746, 10971, 11183, 10788, 9488, 4740, 11138, 11632, 5963, 9246, 11109, 10273, 9078, 8981, 6059, 7653, 6930, 8260, 8812, 10972, 10396, 9247, 7112, 7652, 10512, 7336, 8087, 10997, 10092, 7437, 6903, 6303, 10996]	[11108, 5492, 7111, 4861, 10822, 6061, 6251, 8037, 7286, 11827, 11183, 7443, 5963, 11109, 9078, 6930, 6059, 8812, 10972, 7112, 9247, 8362, 10997, 10092, 6903, 11114, 10996]
9524	7	[6274, 6269, 6750, 4703, 6751, 7471, 4031, 6545, 4765, 7472, 10665, 6272, 7761, 10667, 3817, 6263, 9358, 6749, 3816, 8100, 10666, 10456, 9743, 10664, 7602, 8240, 6745]	[7874, 9944, 4703, 9359, 6751, 7471, 4031, 6545, 9644, 8766, 10665, 6272, 7761, 2824, 10667, 3817, 6263, 7831, 6749, 3816, 2878, 7788, 9236, 11641, 945]
9526	10	[5986, 9095, 8667, 4779, 8351, 6353, 8472, 7570, 4949, 7571]	[4949, 8472]
9525	19	[11444, 10003, 4815, 6377, 9492, 1899, 11722, 8090, 6915, 9493, 9112, 9403, 6763, 6829, 10234, 6612, 8793, 4758, 3905, 9473, 9494]	[1899, 11444, 8090, 6915, 6829, 10234, 6670, 8793, 8087, 9494, 9493, 9492, 6609, 8990]
9528	27	[2188, 11192, 7191, 2987, 1321, 626, 6106, 8008, 5337, 9796, 11106, 3186, 5570, 9797, 1123, 5603, 10722, 5602, 7640, 3970, 10858, 10820, 10861, 1319, 549]	[10858, 10861, 2188, 9818, 9797, 5603, 6106, 10722, 5337, 7191, 9795, 11106]
9527	18	[12098, 8263, 7352, 11069, 7651, 11547, 8257, 7648, 10782, 5963, 5215, 8226, 5213, 5181, 7653, 7654, 4608, 7652, 11194, 9298, 10309, 10180, 11930, 9348, 9642, 10049, 7721, 9643]	[12098, 8226]
9530	19	[5182, 8491, 11254, 9122, 5272, 8483, 7649, 11861, 7651, 6784, 4231, 6402, 11547, 5523, 8480, 7648, 4740, 5963, 7647, 7802, 10821, 8481, 11906, 8478, 10921, 10635, 1539, 11732, 9968, 5181, 7653, 7654, 11795, 8482, 8486, 7652, 8479, 5564, 11930, 7803, 9529, 10049, 11749, 10151, 8498]	[10719, 7649, 11861, 7651, 6402, 11547, 5523, 4127, 7648, 7647, 8478, 4735, 10635, 7653, 7654, 11795, 4126, 7652, 8569, 8401, 11930, 9529]
9529	19	[5334, 7649, 11861, 7651, 6402, 11547, 4102, 8490, 5523, 7804, 8480, 7648, 8497, 7647, 7802, 5963, 8481, 11906, 8478, 8474, 11089, 10635, 8608, 9968, 5181, 7854, 7653, 7654, 11795, 8482, 8486, 7652, 8476, 8475, 8479, 11930, 7803, 11749, 11875]	[7649, 6026, 11861, 7651, 4139, 6402, 5523, 7648, 7647, 4742, 8474, 8478, 10635, 7653, 7654, 11795, 8482, 8486, 7652, 8475, 8479, 11930]
9531	11	[963, 1309, 7892]	[1309]
9532	30	[1391, 11808, 9876, 8039, 11299, 3254, 6064, 9753, 9344, 10923, 1588, 1394, 9867, 9221]	[1391, 8039, 6064, 9753, 9344, 1588, 1394]
9534	27	[9363, 70, 7350, 4620, 10814, 8631, 4394, 2987, 6960, 9372, 7985, 283, 5275, 5557, 246, 971, 5899, 3276, 4944, 3019, 9533, 1795, 3381, 3970, 5592, 6613, 7348, 10356, 2863, 9861, 1766, 8240, 5600, 893, 2218, 277]	[3213, 971, 9262, 3123, 6399, 3381, 9273, 3019, 9533, 277, 11663, 4394, 5557, 7948]
9533	27	[8193, 10882, 4620, 10525, 516, 4394, 2987, 5283, 8826, 6960, 5571, 283, 11483, 5557, 3186, 270, 971, 5570, 7284, 10595, 3970, 3381, 10166, 1781, 7348, 11416, 1846, 9534, 893, 2218, 8124, 10575, 7341]	[971, 3123, 6399, 11416, 4620, 3019, 8150, 9534, 893, 277, 5557, 11663, 4394, 2987, 3381, 270]
9541	35	[10025, 6287, 818, 5409, 4954, 11490, 10809, 4423, 4955, 9283, 5731, 1796, 9029, 4780, 3572, 8189, 5180, 2371, 7314, 9575, 6685, 9704, 11269, 9540, 646, 1542, 9535, 10825, 1307]	[10025, 4954, 3572, 3033, 9535, 6685, 1111]
9536	35	[10358, 10651, 4360, 4441, 9537, 3338, 4112, 4438, 10140, 4361, 6765, 4423, 4453, 5172, 5180, 9284, 8030, 9540, 10130, 10354, 9535]	[4441, 10358, 9537, 4361]
9538	35	[10025, 7829, 9541, 5174, 4473, 2963, 4441, 9537, 4112, 4438, 2303, 10140, 4423, 5731, 5180, 6686, 9547, 8973, 8030, 6685, 7205, 9540, 6613, 9535, 10629]	[]
9542	35	[57, 2588, 3541, 4453, 8442, 4475, 70, 2585, 2691, 11055, 6692, 6025, 534, 4434, 6685, 3916, 10670]	[2588, 4453, 9619, 4780, 4475, 5180, 2585, 2587, 1337, 4104, 6685]
9539	35	[4441, 7829, 6767, 8620, 8973, 9284, 8030, 5600, 9535, 4473, 6765, 9540, 5731, 7587]	[9535, 8620, 8973]
9535	35	[10025, 5174, 4360, 6355, 4441, 9537, 4112, 4438, 10140, 4361, 6765, 4423, 5731, 5172, 3572, 9539, 9547, 7314, 8973, 8030, 6685, 7205, 9540, 9536, 6767, 1542, 6769]	[10025, 4954, 9541, 6767, 8620, 9539, 9547, 10140, 8973, 5174, 6765, 6355, 4423]
9537	35	[4441, 10358, 4453, 3338, 9536, 4112, 5172, 5180, 4438, 9535, 5174, 4361, 4423, 10354]	[4441, 9536, 9535, 6765, 10354]
9540	35	[10025, 9196, 5174, 2963, 4954, 3338, 4112, 7934, 4438, 11161, 10140, 4423, 5731, 4453, 5180, 9547, 8973, 7314, 6685, 7205, 9536, 2691, 9535, 9542]	[10025, 4438, 6686, 9547, 4423, 2963, 7205]
9543	35	[4954, 1796, 9541, 4512, 11099, 5851, 10809, 5766, 6685, 11269, 1307]	[5823, 1796, 8255, 9916, 6791, 2181, 7517, 11269]
9544	11	[9612, 2641, 10743, 8214, 2873, 9937, 8155, 1188, 1676, 8212, 8213, 2245, 9213, 9347, 8010]	[2641, 8214, 3291, 2873, 9937, 8212, 8155, 1188, 1676, 2879, 8213, 2245, 8010]
9545	20	[5289, 10003, 5320, 6251, 5182, 8597, 7286, 6333, 5859, 7651, 10448, 5187, 9371, 11170, 6402, 3994, 11547, 5312, 5299, 5311, 5963, 8598, 4838, 8481, 8478, 4735, 7551, 5181, 6786, 7653, 9819, 8990, 6307, 6276, 5288, 7421, 8482, 10279, 7652, 6289, 9992, 7437, 5179, 10459, 5675, 10996]	[6632, 5289, 9371, 11170, 5312, 5299, 5311, 8598, 5175, 9819, 6880, 6276, 5288, 8093, 6289, 9992, 8815, 5177, 5127, 5179]
9546	28	[7297, 8980, 9517, 6789, 9443, 7553, 2385, 8946, 6787, 7300, 7298, 11266, 9146, 3892, 6788, 7299, 10496, 7588]	[9517, 6789, 2388, 9443, 8946, 11266, 7298, 3892, 10496]
9547	35	[10025, 9540, 10136, 11478, 6686, 8973, 8030, 7586, 11496, 9535, 5174, 10880, 6765, 7205, 2963, 4423, 6919, 10354]	[10025, 6686, 8973, 8030, 6355, 9535, 5174, 4423, 2963, 7205, 9540]
9548	36	[10128, 1904, 3572, 2717, 2721, 6364, 8838, 11595, 4304, 11222]	[9435, 10128, 4669, 2721, 9552, 3924, 2718, 2717, 4304]
9549	19	[5682, 4340, 12080, 7475, 9838, 7412, 9201, 12054, 9947, 5308, 9404, 11970, 10428, 1438, 12066, 11949, 7580, 9208, 11222, 8638, 11791, 12020, 10744, 7727, 11256, 7419, 8549, 11988, 7057, 10902, 11662, 1624, 3298, 12057, 11836, 2553, 7418, 11814, 11892, 12055, 11651, 11869, 8080, 12065, 11617]	[9332, 10744, 7727, 7580, 8638]
9550	35	[4954, 3572, 9916, 6434, 9397, 10809, 9398, 2119, 9603, 10704, 8990]	[8624, 5823, 11053, 11820, 7912, 9441, 8255, 9916, 6791, 9397, 9398, 7718, 7914]
9551	9	[7276, 2157, 7733, 9682, 10049]	[7211, 7733, 10885, 9699, 8952, 9682, 7276, 5712, 6328, 7067, 10915, 10784, 8981, 7883, 7825, 8201, 4608, 9074, 2883]
9552	36	[5812, 971, 11395, 11538, 4669, 11682, 1828, 8265, 864, 2375, 2924, 3924, 894, 5461, 3785, 2207]	[5812, 10128, 4669, 8567, 11682, 1828, 9548, 10604, 8265, 2721, 7226, 2375, 3924, 5461, 2207, 1220]
9553	34	[11526, 3191, 3419, 6667, 3192, 3425, 8395, 6906, 11082, 3199, 9554, 11527, 8461, 6503, 641, 9431, 6665, 11007, 6666, 9876, 643, 8661, 7710, 9177, 7227, 11757, 3628, 6848, 5467, 6599, 6678, 3193, 6662, 639, 10862, 12001, 11493, 642, 9287, 6541]	[11526, 3191, 6667, 3192, 9875, 3425, 8395, 11082, 3199, 6906, 9554, 11527, 6503, 641, 9431, 6665, 11007, 6666, 9876, 643, 7227, 11757, 3628, 5467, 6599, 6678, 6662, 639, 12001, 10862, 11493, 642, 9287, 6541]
9554	34	[11526, 3191, 3419, 3425, 8395, 11082, 6906, 9553, 11527, 8461, 6664, 6503, 641, 9431, 6665, 11007, 11402, 9876, 6666, 643, 8661, 7710, 9177, 7227, 11757, 3628, 6848, 5467, 6599, 6678, 3193, 6662, 10862, 12001, 639, 11493, 642, 9287, 6541]	[3191, 3192, 9875, 3425, 11082, 9553, 8461, 641, 9431, 11007, 9876, 643, 8661, 7710, 9177, 7227, 11757, 3628, 6848, 5467, 6599, 6678, 3193, 12001, 10862, 639, 11493, 642, 9287, 6541]
9555	17	[4620, 2445, 4062, 2987, 6231, 8826, 1322, 4028, 9879, 1321, 626, 5645, 3186, 3377, 3276, 3439, 1320, 3274, 3381, 3970, 5197, 7640, 3130, 4383, 2218, 4904]	[4620, 2445, 4062, 9830, 11598, 6824, 8826, 1322, 4028, 1321, 9372, 10517, 626, 3276, 4917, 1320, 3381, 3970, 9861, 3130, 4383, 2813, 2218, 1998]
9556	33	[9122, 11595, 5124, 11373, 4954, 8170, 3572, 11976, 11357, 6670, 9028, 6685, 10816, 9738, 7653, 7994, 8240, 1542, 7676, 8065, 11562]	[8170, 3572, 11357, 11435, 9301, 6224, 5396, 8065, 182, 7197, 9738, 7466, 6188, 5124]
9557	4	[11604, 40, 11808, 6684, 11832, 11511, 9464, 11972, 6704, 7847, 7144, 11307, 11720, 11649, 11679, 11949, 2922, 2972, 8096, 11222, 9609, 9663, 11256, 7419, 3586, 11988, 3313, 11840, 7009, 12057, 2553, 10512, 5383, 7418, 3015, 11651, 3734, 10781, 11692, 8304, 11640]	[8672, 11832, 11511, 6704, 11505, 7847, 7144, 9380, 11720, 6534, 2427, 9609, 7594, 11988, 11012, 11840, 11366, 9608, 11812, 10781, 11704]
9558	27	[9010, 11303, 9302, 2987, 1535, 5254, 5283, 10737, 6960, 5284, 4957, 11041, 3326, 9305, 735, 9909, 5098, 9489, 7822, 9740, 11968, 9688, 5620, 11969, 1109, 11553, 8757, 3130, 11559, 2218, 10588, 11240, 11042]	[5703, 1535, 6960, 5284, 1777, 11485, 4957, 283, 9305, 3170, 9489, 11557, 9688, 11969, 2094, 1109, 3130, 2482, 1778, 11063, 3625]
9559	4	[4205, 2776, 10506, 10918, 11796, 9595, 1808, 10701, 10703, 9520, 1180, 10670, 12086, 10976]	[1808, 4205, 10918]
9560	19	[11444, 10003, 4720, 4815, 9492, 1899, 11722, 11547, 1304, 9493, 9525, 8924, 7789, 6763, 6829, 6612, 8793, 4758, 8990, 3905, 9719, 11107, 9473, 9494, 7922]	[8090, 6829, 10234, 9473, 9494, 9492, 9525]
9561	11	[2861, 9347, 6144, 1602, 7847, 4954, 9380, 7351, 1306, 8517, 11333, 11256, 3572, 4046, 3552, 7138, 4917, 6685, 11318, 11988, 11269, 9176, 11414, 6349, 11465, 2691, 10280, 3224, 2883, 11276, 1307]	[8672, 9196, 11832, 12059, 9470, 6042, 7847, 11720, 2427, 7351, 11791, 8218, 11318, 11988, 9704, 11269, 9176, 11840, 11366, 9543, 11812, 11704, 12096, 6033]
9562	9	[10003, 9475, 5334, 8483, 10338, 7651, 9504, 6402, 4797, 10788, 11547, 10353, 5963, 8478, 6937, 5860, 7058, 10001, 8981, 11372, 7854, 7653, 7188, 7654, 11795, 8482, 7652, 2355, 10309, 9529, 11749, 10996]	[8924, 10972, 5289, 6660, 8585, 6937, 10788, 5951, 11749, 5208, 8597, 8600, 10652, 3488]
9563	9	[9570, 9430, 6162]	[11719, 9570, 9430, 6162]
9564	7	[2292, 5316, 5313, 6914, 3964]	[5316, 2292, 6914]
9565	10	[7802, 7651, 8436, 6251, 6402, 8142, 5181, 7928, 9488, 10549, 9968, 9092, 7927, 7653, 8049, 8201]	[5492, 4861, 6157, 8263, 10548, 5741, 8149, 10682, 7286, 11827, 7189, 9055, 8142, 6003, 8049, 8201, 9724, 10549, 3719]
9566	37	[1596, 10443, 1269, 1421, 6970, 2553, 7129, 1266, 7707, 7571, 7193, 1078, 8049, 11356]	[1098, 10443, 2519, 8604, 7129, 11356]
9567	7	[233, 6073, 5684, 5926, 6144, 9944, 6760, 10204, 1155, 1829, 6576, 9568, 2922, 6759, 4955, 5961, 3901, 7831, 5794, 9958, 7407, 9445, 5180, 7768, 9607, 7971, 9676, 9350, 2302, 1613, 274, 5929, 9444, 945, 821]	[5684, 7833, 6760, 2140, 9644, 5930, 8766, 9568, 5503, 6759, 2824, 8962, 7831, 9958, 6855, 7768, 10054, 944, 568, 9446, 9444, 945, 821, 5790]
9568	4	[5793, 233, 6073, 5926, 2422, 5788, 2775, 10405, 2360, 3338, 8766, 5503, 6759, 5961, 10733, 3901, 5794, 9958, 10265, 7768, 10054, 9607, 6072, 10485, 944, 3313, 9350, 9252, 8625, 5929, 9446, 9567, 9444, 945, 821, 6454, 1802]	[5684, 6073, 6760, 9447, 9204, 2775, 6852, 10069, 2140, 7780, 5503, 6759, 5292, 5961, 10733, 7831, 9958, 7768, 3900, 9607, 944, 9252, 9350, 8625, 9446, 9567, 9444, 821]
9569	37	[2907, 2545, 1914, 8050, 8126, 3834, 1947, 1042, 5669, 1948, 7707, 3605]	[2907, 8050, 5669, 7707, 3605]
9570	10	[9563, 9430, 6162]	[9563, 9430, 6162]
9572	10	[7982, 9156, 4590, 6761, 9148, 6799, 9825, 2276, 1156, 9732, 10114, 11679, 5644, 3005, 10983, 5643, 3458, 8344, 9352, 6349, 7263, 1157, 1565, 9571, 11692, 3719]	[7982, 9156, 4590, 6761, 9148, 6799, 9825, 2276, 1156, 10114, 5644, 3005, 10983, 12075, 5643, 3458, 8344, 9352, 7263, 1157, 1565, 9571, 3719]
9571	10	[7982, 9156, 4590, 6761, 9148, 11497, 6997, 6799, 4728, 9825, 5587, 2276, 2610, 1156, 10114, 5644, 3005, 10983, 5643, 2277, 840, 3458, 8344, 9352, 7263, 9572, 1157, 1565, 11651, 3719]	[7982, 9156, 4590, 6761, 9148, 6799, 6869, 9825, 2276, 1156, 10114, 5644, 3005, 10983, 2277, 5643, 8344, 9352, 7263, 9572, 1157, 1565, 3719]
9573	27	[9110, 9279, 8762, 5578, 9831, 9845, 8969, 11793, 10931, 10196, 10941, 8150, 9018, 8151, 9841, 11600, 11551, 10932, 9300, 9836, 9697, 9188, 9828, 10170, 8652, 8124]	[9018, 9841, 9279, 8099, 10196, 9831, 10941, 9300, 9836, 9620, 9697, 9842, 10663, 11793, 11028]
9574	35	[233, 4568, 5926, 7272, 9337, 10405, 7043, 9665, 1155, 2063, 10069, 5689, 9578, 5930, 8766, 4230, 6110, 2922, 4955, 2846, 2228, 9445, 507, 2216, 9575, 2212, 9676, 4973, 5822, 11314, 9453, 7125, 1613, 2217, 4299, 9444, 945, 4811, 8244]	[2846, 10270, 7907, 9578, 2192, 10269, 5922, 10723, 1154, 342, 2063]
9577	10	[9197, 9200, 7658, 252, 7575, 3344, 634, 1792]	[7451, 6872, 4901, 3128]
9576	26	[11469, 9110, 9651, 5338, 8061, 3155, 3164, 8421, 8969, 8922, 6450, 2139, 10504, 6474, 10427, 9827, 9360, 6489, 10423, 10134, 3133, 10252, 4020, 9835, 7478, 9205, 8071, 6233, 7483, 2138, 11600, 8872, 9874, 11551, 8507, 7317, 10425, 9625, 7610, 1506, 7991, 8124, 8594, 5856]	[711, 7728, 9072, 10242, 6640, 9071, 3468, 4387, 7473, 6876, 11725, 8649, 8744, 7346]
