item_id	i_category	r_complement	r_substitute
7879	1	[6849, 8324, 10106, 8809, 5668, 7891, 7825, 7707, 8176, 8061]	[7898, 7424, 5668]
7881	21	[8238, 7910, 8384, 6481, 7871, 7911, 7186, 1293, 856, 3464, 7909, 10002, 7887, 10118, 8237, 10155, 8236, 7870, 8209, 3891, 7912, 8100, 8145, 8161, 5595, 6479, 4775]	[]
7880	4	[8867, 8078, 8048, 8298, 7657, 9633, 7763, 9342, 10085, 8105, 7723, 8031, 10108, 8208, 7765, 8263, 10263, 10146, 8407, 7783, 8130, 8216, 2547, 8651, 7725, 10243, 8322, 4879, 7936, 10215]	[]
7883	5	[4222]	[]
7882	4	[8759, 7638, 7969, 7760, 8282, 7891, 8622, 8061]	[]
7884	4	[7878, 7804, 8324, 7773, 7728, 7729, 7891, 7825, 7898, 8061]	[]
7885	13	[9874, 4795, 3457]	[]
7886	20	[6367, 5896, 4853, 8944, 9334, 4359, 70, 5895, 684, 6231, 6584, 1421, 3155, 1479, 6770, 683, 4854, 5763, 641, 2036, 1664, 2323, 8481, 6421, 2840, 9568, 1039]	[]
7887	1	[9368, 8238, 7910, 8384, 6481, 4541, 7871, 7452, 9668, 7429, 1293, 7186, 7911, 856, 3464, 7909, 8237, 8236, 7870, 5228, 8209, 7881, 5596, 3891, 7912, 8100, 8145, 7451, 5595, 6479]	[]
7888	4	[8666, 8411, 8856, 7891, 8442, 8061]	[]
7889	4	[5233, 7600]	[]
7891	21	[8282, 7654, 8289, 7930, 7878, 7929, 7847, 7705, 7921, 8776, 9995, 7655, 8112, 7852, 7922, 8155, 7928, 8277, 8902, 7946, 7972, 8509, 8321, 7927, 5068]	[]
7890	4	[8569, 9364, 8020, 6444, 6959, 6635, 9206, 8523, 7292, 6952, 7097, 7489, 6136, 6802, 7446, 6499, 6849, 6505, 6175, 7641, 8001, 6309, 7229, 6784, 8243, 6506, 7138, 6135, 7042, 7301, 8110, 6771, 7189, 6960, 6907, 7289, 5940, 6521, 7433, 7139, 7223, 7245, 7254, 6627]	[]
7892	21	[8671, 9150, 8893, 8196, 9994, 9935, 8762, 9239, 8430, 7746, 9282, 6122, 8478, 7296, 7122, 8946, 9040, 8763, 9104, 8636, 9899]	[]
7893	4	[5787, 5216, 5309, 7438, 9451, 5523, 5837, 6350, 5101, 7826, 5563, 9538, 8828, 5844, 5821, 5600, 7555, 5262, 8311, 6305, 7556, 6433, 5327, 5336, 5457, 5456, 7124, 5472, 5218, 5527, 5212, 5036, 8530, 6669, 5786, 5272, 5699, 7525, 5256, 5700, 5946, 5616, 6766]	[]
7894	0	[]	[9626, 8849, 10167, 6756, 10300, 9874, 9680, 9129, 9975, 1444]
7895	9	[7661, 8348, 9757, 8433, 8282, 7796, 8259, 8347, 8075, 8176, 7868, 7878, 1543, 8274, 6849, 7760, 7891, 8023, 7988, 8103, 8444, 7638, 7804, 7941, 8809, 7852, 8618, 7825, 7424, 7799, 8061, 8313, 8143, 8496, 8351, 7728, 8229, 7798, 23, 9458, 8118]	[]
7896	4	[2283, 8834, 4851, 6088, 1577, 5900, 6414, 2649, 5236, 7821, 4592, 4274, 3588, 5428, 4642, 2001, 4143, 5859, 5361, 4227, 5498, 8556, 4394, 3168, 4115, 4181, 8468, 6413, 6068, 1675, 2650, 4005, 3681, 2050, 4693, 7698, 5422, 4060, 2049, 5865, 5661, 4167, 5237]	[]
7897	13	[7412, 3157, 6723]	[]
7898	4	[10151, 8259, 7868, 5126, 8244, 5443, 7760, 7891, 7884, 5135, 8777, 8809, 7852, 7825, 8150, 8061, 8788, 8666, 8175, 8313, 7727, 8143, 8419, 8496, 8229, 8124, 8270, 8118]	[]
7899	20	[6367, 6204, 4589, 6596, 6994, 8239, 7565, 7392, 6180, 1997, 6231]	[]
7901	4	[9935, 7900, 8635, 5526, 5771, 8529, 3207, 7442, 6222, 8430, 9568, 6572, 6122, 7892]	[]
7900	4	[9935, 7901, 7683, 8529, 3207, 9639, 7442, 7892, 7908, 8987, 6572, 6122, 8478]	[]
7902	4	[3719, 8903, 8261, 7073, 5800, 5145, 1577, 6861, 3950, 1186, 1956, 8697, 6828, 5707, 9032, 5361, 5584, 1905, 1418, 5691, 4362, 3917, 3168, 7803, 4786, 5065, 4490, 5568, 5698, 3820, 2951, 3720, 2943, 9074, 1675, 1910, 7294, 7786, 6031, 6754, 6619, 3708, 7257, 2531, 3598, 2545, 3909, 7574, 4791, 9771, 4127, 1909, 7500, 2962, 4675, 8650, 4563, 4788, 4489, 6020, 7731]	[]
7903	4	[6610, 6428, 7557, 6382, 6485, 6672, 6545, 7475, 8186, 6671, 8616, 7154, 7785, 6217, 6590, 7219, 7020, 6730, 6461, 6235, 6572, 6674, 8885, 6460, 7782, 6670, 6561, 6646, 6647, 8520, 8095, 6410, 6626, 6427, 9751, 6815, 6814, 7483, 6538, 7784, 6236, 6830, 5968, 9765, 6613, 6673, 7365, 5846, 6486, 6881]	[]
7904	4	[5966, 5550, 6093, 6750, 5503, 5101, 5248, 5563, 9538, 7094, 5518, 5170, 5331, 5075, 5600, 5251, 5249, 7227, 5327, 7226, 6087, 5218, 5527, 5036, 7696, 5247, 5272, 5190, 8041, 6292, 5250, 5244]	[]
7905	4	[8569, 9757, 9364, 8020, 6444, 8353, 6635, 7096, 7292, 6952, 6802, 6499, 6849, 6175, 6911, 8001, 6321, 9399, 7229, 3123, 6784, 6506, 7138, 6135, 7206, 6712, 6910, 7328, 6628, 8110, 6977, 6960, 7890, 6654, 5940, 7433, 8792, 8484, 6666, 9998, 6627]	[6499, 8569, 7064, 7536, 6895, 5940, 6452, 6911, 8353, 7223, 7537, 7292, 5716, 7890, 7042, 6910, 4598]
7906	4	[250, 7987, 8078, 8048, 9633, 7700, 7763, 8073, 8105, 8104, 8047, 7699, 9091, 8284, 8208, 7765, 209, 7837, 8407, 7783, 5015, 7936, 7725, 8651, 7989, 8005, 8458, 8074, 8609, 7745]	[]
7907	5	[7504, 9423, 5764, 8787, 4055, 6143, 10008, 6142, 1489, 8700, 8111, 6057, 9146]	[]
7908	21	[9774, 10159, 9906, 7154, 9968, 5185, 3452, 8762, 8430, 9566, 1482, 6674, 8359, 7492, 10192, 9437, 9562, 8478, 7296, 9751, 8946, 9515, 8763, 6151, 8636]	[]
7910	4	[8238, 8384, 4541, 7871, 5413, 3779, 7452, 9668, 7911, 7186, 1293, 9546, 856, 3464, 7909, 3306, 7887, 8237, 9945, 8236, 7870, 8209, 7881, 3891, 7912, 8100, 8145, 7451, 8161, 5595, 6479]	[]
7909	4	[4040, 8238, 7910, 7871, 3779, 7452, 9668, 7911, 7186, 1293, 9872, 856, 3464, 7887, 8237, 9945, 8236, 7870, 8209, 7881, 3891, 5596, 7912, 8100, 8145, 2840, 8161, 5595, 6479, 4863, 4775]	[7881, 7887, 8237, 8238, 3891, 7912, 7911, 7910, 7186, 8100, 8145, 7871, 6479, 8236, 7870, 8209]
7911	4	[4040, 8238, 7910, 8384, 4541, 7871, 5413, 3779, 7452, 9668, 1293, 7186, 856, 3464, 7909, 7887, 8237, 2887, 8236, 7870, 8209, 7881, 5596, 3891, 7912, 8100, 8145, 7451, 8161, 5595, 6479, 4775]	[7881, 7887, 8237, 8238, 3891, 7912, 7910, 8384, 7186, 8100, 8145, 7871, 7909, 6479, 8236, 7870, 8209]
7912	4	[4040, 8238, 7910, 8384, 6481, 4541, 7871, 3779, 7452, 9668, 7911, 7186, 1293, 856, 3464, 7909, 3306, 7887, 8237, 9945, 7405, 8236, 7870, 8209, 7881, 5596, 3891, 8100, 8145, 7451, 8161, 5595, 6479, 2903, 4775]	[]
7913	2	[7256, 8299, 5773, 7408, 10137, 8839]	[]
7914	21	[7990, 7721, 7824, 8078, 10069, 9179, 5695, 7657, 8042, 7700, 10066, 7679, 8047, 8031, 7699, 8284, 7804, 8208, 7765, 8263, 7837, 7720, 8407, 7880, 7783, 8130, 7944, 7725, 7989, 8322, 8074, 7744]	[]
7916	4	[7868, 7425, 7423, 7747, 7745, 7422, 7891, 7424, 7529, 7953, 7763, 7744]	[7422, 8887, 9127, 8667]
7915	4	[6762, 6580]	[]
7917	21	[8282, 8115, 8956, 10159, 8753, 7930, 7232, 7878, 8846, 9346, 9566, 8023, 8359, 7920, 9631, 8776, 7638, 7709, 7852, 8508, 7928, 7424, 7972, 8644, 8792, 7908, 10106]	[]
7918	18	[8012, 7527, 8834, 5568, 6896, 5781, 6603, 6271, 8603, 5422, 7294, 7228, 6469, 7472]	[]
7919	4	[]	[4971, 7738, 5308, 6394, 9703, 5845, 5805, 8530]
7921	4	[7814, 8371, 8282, 7815, 5150, 8753, 6499, 7878, 8163, 8324, 9346, 8629, 7599, 7891, 8023, 7938, 9631, 7942, 8777, 7941, 7852, 8155, 8618, 7707, 7766, 7866, 6742, 8498, 8061, 6751, 5151, 7728, 7924, 8792, 7927]	[]
7920	4	[9227, 8289, 9060, 7878, 8324, 6505, 8350, 7917, 7891, 6506, 8023, 7938, 4377, 4841, 6500, 7638, 7562, 8809, 7922, 8155, 7707, 7928, 8061, 8227, 10179, 8792, 8229, 9592, 7927, 8252, 8302]	[8351, 7922, 8863, 8252, 7938]
7922	4	[9757, 8371, 8433, 7604, 9821, 8544, 5150, 7976, 7868, 9259, 7878, 7929, 8324, 6849, 8629, 5618, 8863, 7917, 7891, 8528, 10162, 7938, 7920, 7942, 7941, 8112, 7852, 8155, 8618, 7707, 7766, 8498, 8061, 8227, 8902, 8644, 7924, 8792, 7927, 9458, 7309, 9330, 8302]	[]
7924	21	[8282, 6585, 8115, 7930, 9060, 7878, 7847, 9575, 3113, 8081, 7921, 7848, 7942, 7849, 8112, 8157, 1992, 7952, 6867, 7923, 4360, 8277, 8227, 7972, 4931, 8509, 2279, 8792, 8321, 5623, 1119, 5985]	[]
7923	4	[3114, 8282, 8115, 8113, 7930, 7878, 8225, 8291, 3113, 7891, 1131, 7920, 7942, 7941, 8112, 7852, 7922, 7766, 7866, 7934, 7946, 7972, 4931, 2279, 7924, 8164, 8321, 1119, 5985]	[]
7925	9	[10225, 326, 9679, 9527, 7994, 1444, 6657, 8535, 9793]	[]
7926	4	[7814, 8358, 5513, 7865, 9125, 7867, 7729, 8662, 7054, 7930, 7868, 7878, 8324, 8291, 9290, 7891, 7942, 8284, 7804, 7774, 7851, 7766, 7866, 8511, 6122, 5238, 7509, 7727, 8479, 7972, 7728, 7944, 8164, 8044, 8429, 6605]	[]
7928	27	[8702, 9269, 8820, 4709, 8289, 7976, 9294, 7878, 6136, 7929, 9818, 8324, 7045, 6916, 6601, 7891, 9258, 7181, 4841, 7920, 4328, 8819, 7262, 9653, 10223, 9650, 8155, 916, 7146, 8630, 6078, 8002, 9229, 7703, 8061, 7645, 7972, 10222, 4832, 8765, 8321, 7927, 7410]	[]
7927	27	[915, 8820, 9269, 7604, 4709, 3802, 9267, 8289, 9294, 6136, 7929, 8324, 7045, 6916, 6601, 7891, 9258, 8337, 8848, 7938, 4841, 7920, 4328, 8819, 7262, 10223, 7922, 8155, 916, 7928, 6078, 7703, 8061, 8729, 10222, 9228, 6079, 8328, 8765, 4832, 3609]	[]
7929	27	[915, 8820, 9269, 7604, 4709, 8289, 9294, 8846, 7045, 2453, 6916, 6601, 7891, 9258, 8337, 7181, 6135, 4841, 7920, 4328, 8819, 7262, 9653, 7941, 10223, 7922, 6080, 8155, 916, 7146, 8630, 7928, 6078, 8002, 9229, 7703, 8061, 7645, 8729, 10222, 8328, 8765, 7927, 4832, 3609, 8302]	[]
7930	4	[7814, 7969, 8970, 8282, 7177, 8662, 8196, 5693, 8753, 7868, 7878, 8163, 8513, 8324, 8784, 9303, 9977, 9378, 8755, 7917, 7891, 9271, 7804, 7765, 9545, 9262, 8155, 7766, 8498, 5113, 8061, 10320, 8479, 7972, 7728, 8743, 7924, 8792, 8164, 8850, 10004]	[]
7931	4	[9563, 7133]	[]
7932	4	[3532, 5125, 5845, 5101, 6763, 6764, 7738, 5844, 6765, 5603, 5804, 7224, 6433, 7958, 5527, 7125, 7820, 7622, 6394, 6766, 5068]	[]
7933	12	[7503, 9984, 9950, 9075, 6357, 8472, 7967, 3452, 6071, 9901, 8414, 10378, 7714, 9074, 8568, 1675, 7795, 9380, 8473, 8575, 7794, 7793, 7943, 9076, 4222, 9640]	[]
7934	4	[7814, 7969, 5092, 8196, 8544, 8503, 8753, 7868, 8766, 7878, 8324, 6849, 7493, 10020, 8046, 7891, 7830, 8777, 7941, 9198, 8618, 7766, 7866, 7755, 8498, 8061, 7727, 1331, 5161, 7728, 8302]	[]
7935	4	[5968, 9190, 9437, 9886]	[]
7936	21	[8078, 8056, 7657, 8298, 9633, 7763, 7723, 8017, 8031, 9091, 8284, 8208, 7765, 209, 8263, 7726, 7837, 10341, 8407, 7880, 7783, 7906, 8651, 7725, 7989, 7955, 8322, 8074, 8609, 7745, 7744]	[]
7937	21	[8834, 8261, 6443, 6416, 4592, 6188, 6453, 6799, 8883, 6252, 8557, 8468, 6068, 6640, 7445, 6372, 7294, 6351, 6815, 6814, 6538, 6803, 7500, 6330, 5422, 6488, 6618, 6364]	[]
7938	4	[8906, 8196, 7878, 6849, 8324, 7891, 8980, 4377, 7920, 7921, 8444, 7638, 7941, 7922, 8155, 9305, 8618, 7766, 7707, 7928, 8498, 8061, 8351, 6503, 8792, 8920, 7927, 8252, 9458, 8302, 8525]	[]
7939	19	[9627, 6921, 2741, 3590, 3552, 1582, 5227, 7827, 7030, 3699, 3890, 7874, 7335, 6924, 8269, 9790, 4176, 4766, 8385, 8396, 3284, 6922, 7467, 7714, 3700, 4770, 2125, 5855, 2771, 7236, 3882, 2843, 2285, 2086, 7163, 1885, 3017, 7460, 4738, 4695, 1716, 2762, 1991, 8790, 4516, 3282, 1740, 7145]	[]
7940	4	[]	[9340, 8086, 7340, 3974, 9958, 8627, 3868, 1965, 4422, 4731, 7779]
7942	9	[10156, 9757, 8282, 5154, 8544, 8753, 8860, 9200, 7878, 8784, 8629, 2223, 7599, 7891, 4420, 9631, 7941, 8618, 7707, 7928, 7866, 6937, 8498, 8644, 8792, 9458, 8813, 9793, 8970]	[]
7941	5	[9757, 8433, 9260, 8674, 9133, 8544, 8847, 7878, 3201, 6849, 8807, 8629, 5631, 5153, 8856, 7891, 8043, 4771, 4377, 10169, 9631, 7942, 8785, 8416, 9598, 8110, 8618, 8061, 10166, 8644, 8792, 9458, 8252, 8813, 9104, 9330, 8970]	[]
7943	12	[9984, 8805, 7933, 9784, 9950, 8476, 4376, 6357, 8472, 9357, 7967, 4769, 4220, 8568, 9380, 6031, 8473, 7794, 10227, 5415, 4222, 9640, 4372]	[]
7944	21	[7865, 10069, 5695, 7930, 7878, 7929, 6849, 8162, 8668, 7891, 4420, 8173, 7653, 7942, 8673, 7804, 7922, 8155, 8486, 7753, 8138, 7928, 7866, 7755, 9504, 7727, 7946, 7972, 6338, 8164, 7926, 8321, 7927, 8672, 8429]	[]
7946	4	[9757, 8672, 8671, 8676, 8196, 8289, 8753, 7868, 9200, 7878, 8163, 8324, 9346, 8046, 7891, 8023, 8664, 8154, 10017, 7804, 8777, 7941, 8155, 7707, 7766, 7866, 8775, 8061, 10022, 7972, 8763, 7728, 10021, 7924, 8792, 8164, 9104, 5068, 10122]	[]
7945	10	[5442, 7457, 8401, 10187, 9255, 7873, 10188, 7975, 5983, 7697, 7507, 8428, 7456, 8073, 9253, 9613, 5441, 9091, 9608, 5139, 9219, 7478, 4812, 7582, 7769, 10189, 9430, 10186, 7633, 9254, 10185, 9251, 9115, 9252, 8427, 10190, 5086, 10191, 10169, 8074, 9431, 10184, 5890]	[]
7947	4	[7985, 7403, 1577, 5900, 5697, 1956, 7416, 6414, 7627, 4928, 7668, 5707, 9032, 5361, 8341, 8827, 5584, 3422, 7415, 7626, 3917, 4394, 4645, 5750, 7803, 6413, 3676, 5219, 7336, 3677, 7153, 1675, 7366, 3088, 4553, 3089, 2824, 4871, 8256, 3643, 7698, 3641, 8335, 3858, 4167, 5543, 7073, 6020]	[]
7948	4	[294, 1014, 7160, 7421, 5898, 6052, 9526, 5507, 6129, 7307, 7510, 8204, 6301, 7504, 1971, 9454, 8913, 2676, 7689, 6311, 6142, 9578, 7025, 6143, 9012, 6125, 7159]	[]
7949	4	[9504, 8946, 3332, 7746, 9446, 7683, 7296, 8671, 6812, 8521, 8762, 5695, 7357, 8636, 7492, 9445]	[]
7950	13	[6746, 6744, 1529, 5912, 9072, 8480, 3275, 8859, 8851, 9837, 6494, 6681, 7350, 2349, 595, 8420, 2238, 3080, 2994, 2170, 6749]	[]
7951	4	[3202, 3522, 3184, 4739, 5281, 3731, 3636, 5687, 3245, 3783, 4413, 3397, 4178, 3541, 4187, 6939, 3187, 3327, 3895, 4447, 4377, 4270, 4536, 3365, 3431, 3481, 2628, 4641, 3143, 4193, 8101, 3045, 2385, 3711, 4293, 4257, 4920, 3841, 3047, 6567, 3378, 10, 3506, 4412, 3265, 3813, 7254, 3921, 3311]	[]
7952	4	[7834, 7814, 7865, 8676, 3166, 8196, 9574, 8753, 7930, 7868, 9342, 7847, 8324, 7599, 7891, 9721, 4420, 7804, 7845, 7766, 8061, 8277, 7727, 7972, 7728, 7924, 8321, 7850]	[]
7953	4	[8348, 8702, 8371, 8282, 7422, 7916, 8347, 8024, 7868, 8324, 8162, 7891, 8069, 8023, 480, 8799, 7942, 7638, 7804, 7941, 7852, 7707, 7825, 7529, 9746, 7424, 8498, 7766, 7423, 8061, 7509, 7425, 7747, 7728, 7798, 10219, 8159, 9283, 7745, 7744]	[8702, 8371, 7852, 8282, 480, 7424, 8069, 8159, 8347, 8023, 8608, 8156, 8024]
7954	9	[7676]	[]
7955	4	[7990, 5377, 7824, 8048, 8550, 9633, 7700, 7763, 8105, 8073, 8047, 8017, 7339, 7699, 8284, 8208, 7765, 7783, 8130, 8216, 7936, 2212, 8651, 8005, 8074, 8609]	[]
7956	24	[6810, 4712, 8088, 2725]	[]
7957	4	[7921, 7942, 8419, 7727, 8479, 7941, 7972, 7922, 8378, 7728, 7729, 8164, 7599, 7891, 7866, 8061]	[]
7958	4	[5966, 5082, 6093, 7438, 7380, 5398, 5101, 7826, 5845, 5801, 7094, 5083, 6764, 6763, 5849, 5842, 7738, 8828, 5443, 5184, 5179, 5316, 5844, 5821, 5600, 9036, 6765, 5603, 5223, 5804, 6433, 8874, 5213, 5218, 5527, 5805, 5803, 7125, 7820, 8530, 7622, 5699, 5700, 6394, 5190, 6766, 6345, 5244, 8357]	[]
7959	4	[6273, 7403, 7151, 5612, 6217, 6407, 6799, 9422, 6561, 7165, 7153, 7336, 9056, 7321, 6272, 5968, 7167, 8732, 6225]	[]
7960	21	[7834, 9757, 7969, 8702, 8282, 9227, 7930, 7878, 9346, 8046, 9721, 8023, 8830, 7852, 8125, 7952, 8155, 8816, 8061, 8175, 8792, 8252]	[]
7962	4	[7868, 7848, 7961, 7804, 7493, 7728, 7891, 4420]	[]
7961	4	[7849, 7942, 8227, 5957, 7804, 7865, 7922, 7728, 7944, 5193, 7599, 7891, 8061, 8942, 7962]	[]
7963	7	[2582]	[]
7964	19	[9627, 2741, 3699, 7997, 5318, 3019, 9200, 7854, 7857, 7986, 6920, 7070, 9017, 7467, 8416, 7147, 4338, 7998, 7464, 5937, 2415, 2314, 512]	[]
7965	9	[]	[8787, 9423, 7907]
7966	13	[]	[990, 10280, 9038, 8859, 6343, 2869, 1605, 7974, 10102, 3031, 5587, 9077, 8000, 2644, 8453, 1510, 9706, 3259, 7671]
7967	12	[5762, 7503, 9984, 8865, 3699, 7933, 4342, 9950, 4032, 8472, 10414, 9901, 7087, 3, 10284, 4899, 8568, 1675, 7795, 4338, 9380, 7786, 7495, 8473, 7794, 2762, 10397, 4675, 7943, 4222, 1979, 910, 9640]	[]
7968	21	[7601, 8510, 7232, 7045, 6916, 7572, 6601, 7181, 7362, 7205, 7571, 7262, 7662, 7825, 6962, 7703, 7233, 7263, 5025, 5068]	[]
7969	21	[8219, 9356, 9757, 8702, 8282, 8115, 10174, 9227, 9697, 7976, 7878, 9346, 10121, 8883, 8046, 8023, 8126, 7638, 8252, 8618, 7928, 8719, 8496, 7972, 8644, 7927, 8850, 8081, 9113]	[]
7970	4	[7878, 7727, 7734, 7972, 8282, 7867, 8063, 7891, 7825, 8196, 9721, 8061]	[7878, 7727, 8496, 7952, 8063, 7713, 7850, 7930]
7972	4	[7814, 9757, 7969, 7865, 8672, 8676, 8196, 5150, 8289, 8753, 7930, 7868, 7878, 10023, 8163, 8513, 8663, 8324, 9178, 8784, 8755, 8046, 7917, 7891, 9017, 7804, 7941, 8155, 7707, 7766, 7866, 7928, 8061, 8644, 7728, 7944, 7924, 8792, 9458, 8850, 8813, 9104, 8636, 9793]	[]
7971	4	[]	[]
7973	4	[]	[9340, 7340, 3974, 9958, 6680, 8627, 4422, 7779, 2725]
7974	13	[1510]	[]
7975	4	[7645, 7507, 5139, 7633, 802, 7456, 7457, 8355, 7810, 7647, 7604, 7582, 7597, 7769, 7697, 7806]	[]
7976	21	[5504, 9757, 7969, 8702, 9227, 9346, 8366, 8046, 8622, 8907, 8463, 7638, 8777, 8411, 8222, 7928, 5036, 8061, 8143, 8175, 8142, 8496, 8229, 5796, 8270, 8252]	[]
7977	4	[]	[4317, 7959, 7167]
7978	5	[9793, 5809, 8676, 8865, 9517, 6657, 4173, 9342]	[]
7979	4	[7990, 7721, 7865, 8078, 10069, 9179, 10067, 7657, 7700, 8105, 8104, 7679, 8047, 8031, 7699, 8284, 7746, 7765, 7866, 8407, 7880, 8130, 8634, 7725, 7989, 8322, 8917]	[]
7980	4	[250, 5736, 5418, 8625, 5560, 5690, 5924, 4259, 7115, 6037, 6137, 7770, 5647, 7205, 4421, 5527, 4094, 5494, 5706, 7178, 8097, 6090, 8509, 6963, 5385, 5242, 6310, 5068]	[]
7981	4	[7942, 4798, 7972, 8371, 7941, 7924, 7891, 7766, 7866, 8061]	[]
7982	7	[5071, 9178, 8198, 8635, 6535, 5178, 4268, 4316, 9793, 7598]	[]
7983	4	[8687, 8658, 8087, 8447, 8686, 9567, 9299, 9322, 7413, 8737, 9388, 8894]	[]
7984	4	[7796, 7891]	[]
7985	4	[5342, 9244, 6088, 1577, 2044, 7670, 5314, 3420, 6414, 9075, 7821, 8326, 2001, 5319, 9032, 5306, 5361, 8827, 4835, 9462, 3917, 4394, 3168, 7803, 3450, 1342, 6413, 2045, 1675, 5102, 7366, 9960, 4680, 6031, 2050, 2969, 8575, 4640, 2824, 4871, 7574, 8650, 9771, 2051, 5379, 2049, 4167, 5310, 9076]	[]
7986	19	[9627, 2741, 7465, 5318, 3019, 6802, 9200, 7854, 7857, 6175, 8001, 2388, 6506, 7138, 6500, 7467, 8416, 8110, 7147, 3757, 4338, 7964, 7464, 7345, 2415, 5940, 7433, 6627]	[]
7987	1	[8282, 7796, 7729, 8075, 7868, 8274, 8324, 7760, 8268, 8064, 7891, 8149, 8337, 7988, 8126, 7638, 7804, 8421, 7941, 7063, 8125, 7707, 7825, 8442, 7424, 8808, 8061, 8143, 8175, 8313, 8142, 8351, 7728, 8970]	[]
7988	1	[8219, 7987, 8330, 8282, 8176, 7868, 8274, 8366, 7891, 8622, 8980, 8463, 7920, 8809, 8411, 8958, 8618, 8089, 8808, 8061, 8143, 8175, 8313, 8142, 8351, 8151, 8229, 8920, 8270]	[]
7989	4	[250, 7724, 7990, 8078, 10069, 8048, 8550, 8298, 7657, 9633, 7700, 8073, 8105, 8104, 7743, 8685, 7699, 9091, 8284, 9280, 8208, 7765, 7720, 8407, 7880, 7783, 8130, 8216, 7725, 8322, 8074, 7936, 7745]	[]
7990	4	[8048, 7657, 8298, 8073, 8105, 8104, 8685, 8031, 9091, 8284, 8208, 7765, 7720, 8407, 7783, 8216, 5015, 8130, 7989, 8322, 8074, 7936]	[]
7991	7	[8676, 8196, 5150, 9961, 8663, 7891, 8043, 8664, 4420, 5559, 6634, 6535, 9193, 7941, 7852, 9495, 4967, 9654, 9499, 9729, 5071, 7972, 5151, 7589, 7309, 8044]	[]
7992	4	[6343, 9903, 1115, 4778, 595, 1686, 6344, 1521]	[]
7993	5	[8234, 8563, 7978, 9055, 6657]	[]
7994	5	[10156, 1577, 9606, 8943, 9784, 8093, 10316, 10317, 9977, 3155, 10002, 8678, 10118, 8777, 1517, 641, 4425, 9862, 10345, 2840, 10257, 4362, 4863]	[]
7995	18	[8261, 6896, 6298, 1577, 4071, 3446, 4687, 7831, 8911, 5534, 7317, 4671, 6828, 7472, 8410, 4592, 6912, 7079, 5361, 5584, 3818, 5535, 6070, 7228, 3917, 7803, 8012, 7527, 5541, 5065, 5568, 6068, 5781, 2943, 5460, 6271, 8603, 6553, 4593, 4591, 6395, 7294, 5007, 6469, 7126, 7004, 5539, 5536, 7474, 3798, 7574, 2806, 7500, 5422, 7360, 7080, 8055, 4563, 7501]	[]
7996	21	[6633, 6597, 4302, 7206, 6627]	[]
7998	19	[4971, 7762, 5914, 5207, 8674, 7030, 9393, 5983, 7465, 7997, 5443, 7854, 7857, 8350, 4766, 5655, 5153, 7386, 6037, 6071, 5862, 8014, 9036, 9180, 7205, 9017, 8040, 7467, 4770, 4338, 7999, 7964, 5527, 5706, 5937, 2415, 8850, 5068]	[]
7997	19	[4971, 9627, 7762, 5207, 3699, 7465, 5101, 6583, 9278, 9790, 5838, 6775, 7854, 5443, 7857, 8350, 8001, 5655, 5153, 5075, 8895, 6071, 5254, 4973, 9036, 9180, 9017, 5355, 8040, 7467, 7147, 4338, 7999, 7998, 7964, 5527, 5494, 5036, 7163, 2415, 4738, 6666, 8011, 2762, 8850, 6345, 5648, 5068, 5890]	[]
7999	19	[5356, 7762, 3590, 8674, 7465, 5101, 7997, 8860, 9790, 5443, 7854, 7857, 7018, 9764, 8855, 8001, 4766, 5655, 5153, 8350, 6920, 7174, 9036, 9180, 7205, 9017, 8040, 7714, 5327, 8416, 4770, 2125, 7147, 4338, 7998, 7964, 5527, 6048, 5494, 7150, 2415, 4738, 6963, 8850, 9976, 5130, 5068]	[]
8001	19	[9364, 6635, 3699, 7465, 7997, 3019, 6499, 6802, 9790, 7536, 6505, 6175, 6911, 8350, 7986, 6309, 3123, 6784, 7905, 7138, 7206, 6712, 6910, 9017, 8110, 6977, 4770, 4338, 7998, 7999, 6867, 7964, 7890, 2415, 5940, 9897, 6521, 7433, 8792, 7537, 6627]	[]
8000	4	[9348, 6535, 8453, 8087, 9442, 1510, 9299, 9038, 9322, 9388, 9793]	[]
8002	27	[7645, 5139, 915, 7456, 10222, 7604, 3068, 7582, 7928, 7769, 1612, 4841, 2794]	[]
8003	9	[6284, 3131, 8635, 1388, 6222, 7892]	[]
8004	4	[8903, 2607, 3938, 6896, 4944, 1577, 4071, 4705, 1186, 6828, 5236, 4165, 4326, 5029, 4704, 7444, 5608, 5428, 5027, 7093, 5859, 5361, 8827, 4835, 5028, 5584, 4227, 3917, 5315, 8556, 7803, 4115, 4490, 6413, 7377, 6553, 1675, 5906, 6619, 5770, 3798, 8309, 3909, 7574, 9771, 6972, 4597, 5573, 4060, 6938, 3939, 4087, 4563, 3981, 3960]	[]
8005	21	[7824, 8078, 8056, 8048, 7657, 7730, 7763, 8031, 8284, 8208, 7765, 8810, 7726, 8170, 8130, 7906, 8033, 8651, 7725, 7955]	[]
8006	4	[7868, 7942, 7970, 7852, 7891, 7424, 8023, 8061]	[7878, 7970, 8702, 7852, 8115, 8124, 7424, 7930]
8007	24	[5562, 9429, 9914, 8049, 8454, 2825, 9947, 3629, 8889, 7780, 3066, 4432]	[]
8008	28	[7638, 7760, 7852, 7922, 8378, 7891, 8618, 7707, 7927, 8302, 8061]	[8351, 7760, 9769]
